MetaData
Device name,Address,Record name,Start,End,Logging frequency,Ringbuffer frequency
1-01107,EA:5E:A0:E1:13:3F,,24.10.2025 16:14:56,24.10.2025 16:17:17,10.0,-
Sensor-id,0,1,2,3
Description,Ch1,Ch2,Ch3,Ch4
Unit,mA,mA,mA,mA
App version,6.3.0
App hash,appInfoView.commitShaUnknown
Firmware version,6.2.0
Firmware hash,6e2bd86
Phone model,SM-A528B
Phone OS,14




Sensordata
Time in ms,Ch1  in  mA,Ch2  in  mA,Ch3  in  mA,Ch4  in  mA,
3000,0.10018731903301159,7.6675629710957764,5.302226715439247,4.3915076495645735,
3100,0.10825472293436178,7.672442188675632,5.29935088521006,4.395478521266796,
3200,0.11197427364277246,7.666055045132907,5.297035141767083,4.3957585646599,
3300,0.10360169424893684,7.668636470769343,5.300467468482566,4.393862886306579,
3400,0.0993256470542292,7.67025210572956,5.299878659297065,4.39738138021994,
3500,0.10094487231435778,7.66869750586784,5.300302314686633,4.398300496997308,
3600,0.10733919645690548,7.669411975550247,5.300672115577527,4.3950476852774045,
3700,0.09981392784220589,7.669792547340876,5.300331037085925,4.396541250040627,
3800,0.10319599035892679,7.665211324653683,5.298938000720227,4.393539759314535,
3900,0.10288722456652977,7.669889485438489,5.302697044727665,4.3952631032721,
4000,0.11231176183446223,7.667383456100197,5.300708018576643,4.392387273042914,
4100,0.10320317095874998,7.669153473956612,5.302129777341634,4.397338296621001,
4200,0.10810752063798645,7.669052945559088,5.29871899242562,4.393442821216922,
4300,0.10117824180861135,7.671325605403126,5.300830088773637,4.392854012031421,
4400,0.10611131388714057,7.669986423536102,5.300119209391141,4.396609465738948,
4500,0.09820906378172367,7.672840711965819,5.297555735254264,4.396135546150617,
4600,0.09741201720134995,7.669458649449098,5.299975597394678,4.3950835882765205,
4700,0.10442028262878011,7.6703885371262,5.298094280241003,4.400942957732241,
4800,0.10424435793311204,7.666905946211955,5.297947077944627,4.403474119169914,
4900,0.12380790215138404,7.670266466929206,5.29831328853561,4.390143335598168,
5000,0.10809674973825167,7.668704686467663,5.299171370214481,4.396523298541069,
5100,0.1016342098973837,7.671713357793578,5.2978752719463955,4.395841141557867,
5200,0.10341858895344558,7.672456549875278,5.299839165998037,4.394286541696147,
5300,0.10844859912958782,7.668966778361209,5.3013183695616135,4.392125181149368,
5400,0.11192041914409856,7.66705314850833,5.3011065418668295,4.395119491275636,
5500,0.09988214354052616,7.671465627099678,5.297117718665049,4.393830573607374,
5600,0.10606463998828985,7.66698493281001,5.298029654842594,4.396555611240274,
5700,0.11939183326012426,7.667825062989323,5.3009916522696585,4.388279969944051,
5800,0.1046428812232989,7.670015145935395,5.3002592310876935,4.395062046477051,
5900,0.10730688375770114,7.665871939837416,5.299110335115984,4.390699832084465,
6000,0.10923128451031516,7.6723560214777535,5.300923436571338,4.394846628482355,
6100,0.09925384105599733,7.670797831316122,5.302539071531555,4.38994586910303,
6200,0.10414741983549902,7.669006271660237,5.299110335115984,4.391586636162629,
6300,0.11720893091387552,7.668482087873144,5.299566303204756,4.39357207201374,
6400,0.107493579353104,7.67072602531789,5.3001263899909645,4.386290943793028,
6500,0.10299134326396597,7.666177115329901,5.302442133433942,4.478123634931762,
6600,0.10522450980897702,7.668658012568812,5.2975844576535565,4.756730908071404,
6700,0.10667499097326072,7.668927285062182,5.301774337650386,5.187344298868084,
6800,0.10837679313135595,7.668144599681455,5.302790392525367,5.120977605002281,
6900,0.10863170442507908,7.671106597108519,5.301379404660111,4.596696879812043,
7000,0.10328574785671663,7.672417056576251,5.299099564216249,4.27493420173505,
7100,0.09725763430515144,7.672995094862017,5.29748033895612,4.204847957160837,
7200,0.10740382185531416,7.673016636661487,5.300180244489638,4.229233274160379,
7300,0.1075474338517779,7.6667587439155795,5.300783414874786,4.284405412901833,
7400,0.1029267178655573,7.6680835645829575,5.301286056862409,4.294738296047399,
7500,0.10540761510446828,7.6700079653355715,5.298234301937555,4.289568264174704,
7600,0.1121142953393246,7.669361711351485,5.301946672046142,4.296666287099924,
7700,0.09985342114123341,7.672251902780317,5.299383197909265,4.290993613239607,
7800,0.10910921431332099,7.667433720298959,5.300169473589904,4.292379469005482,
7900,0.11099771206681908,7.670083361633715,5.299264718012182,4.315141970444984,
8000,0.10175987039428946,7.667257795603291,5.297157211964077,4.614041618684951,
8100,0.11757514150485804,7.666503832621856,5.296087302590422,5.161092025914513,
8200,0.10334319265530212,7.6678178823895,5.301268105362851,5.46366455096404,
8300,0.10959390480138609,7.6711999449062205,5.3022626184383626,5.526613279314006,
8400,0.1015229106001243,7.670194660930974,5.299670421902192,5.238872283199271,
8500,0.10295903056476163,7.669070897058646,5.300208966888931,4.74306622660788,
8600,0.10378838984433969,7.669519684547595,5.300557225980356,4.508784796176769,
8700,0.10182449579269814,7.66698493281001,5.301461981558077,4.510748690228411,
8800,0.10465006182312209,7.672794038066968,5.2996237480033415,4.511495472610022,
8900,0.10521014860933064,7.66836001767615,5.300112028791318,4.510088075044678,
9000,0.10000421373752033,7.668884201463243,5.2998176241985675,4.509811621951485,
9100,0.10675756787122737,7.6685072199725255,5.298489213231278,4.505747402451561,
9200,0.11085769037026694,7.670539329722487,5.299763769699894,4.513279851666084,
9300,0.11917641526542866,7.668841117864304,5.296546860979106,4.51601925049863,
9400,0.11280004262243892,7.66536211724997,5.297832188347456,4.516959909075467,
9500,0.10167370319641122,7.669146293356789,5.301214250864177,4.494524124927921,
9600,0.10229123478120528,7.667483984497721,5.299110335115984,4.497241981960997,
9700,0.09988932414034934,7.670435211025051,5.298715402125708,4.498818123622186,
9800,0.10411510713629468,7.669957701136809,5.29919291201395,4.50687116632389,
9900,0.10815060423692557,7.668298982577653,5.299307801611121,4.5188735389283465,
10000,0.1186199187791317,7.66926118295396,5.298995445518813,4.522865952430038,
10100,0.1044849080271888,7.666245331028222,5.299404739708734,4.528079067901672,
10200,0.107166862061149,7.66991461753787,5.299860707797507,4.526133125349588,
10300,0.11347501900581847,7.66941915615007,5.299451413607585,4.527612328913165,
10400,0.10839833493082551,7.671225077005602,5.299695554001573,4.525407884767446,
10500,0.10349398525158904,7.671049152309934,5.299548351705198,4.5275692453142256,
10600,0.10419768403426133,7.666360220625393,5.298618464028095,4.519207436820125,
10700,0.10382788314336722,7.668600567770227,5.296661750576277,4.504555422880912,
10800,0.10977701009687735,7.670420849825405,5.300557225980356,4.483347521303131,
10900,0.09874042816863948,7.669264773253872,5.301763566750651,4.444784109952707,
11000,0.11236202603322454,7.666966981310452,5.301128083666299,4.413505417122906,
11100,0.11941337505959382,7.668938055961917,5.29921445381342,4.379896619650481,
11200,0.11548199665639913,7.670191070631063,5.302381098335445,4.364781457022673,
11300,0.10556917860048998,7.670298779628411,5.298525116230394,4.339150305953808,
11400,0.10298416266414279,7.667028016408949,5.298797979023675,4.3110203061464745,
11500,0.10094846261426937,7.6704316207251395,5.30198616534517,4.306198533365205,
11600,0.1044310535285149,7.6736808421451315,5.3004351557833616,4.302231251962894,
